time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-30T15:50:13.530Z,33.9751667,-116.9921667,2.58,1.56,ml,60,44,0.0545,0.17,ci,ci37408634,2018-10-31T15:27:11.790Z,"5km NNW of Beaumont, CA",earthquake,0.13,0.42,0.132,51,reviewed,ci,ci
2018-10-30T15:49:55.880Z,33.4893333,-116.7868333,3.75,0.29,ml,13,128,0.0256,0.09,ci,ci37408626,2018-10-31T16:27:55.418Z,"9km NE of Aguanga, CA",earthquake,0.28,0.49,0.132,3,reviewed,ci,ci
2018-10-30T15:41:27.850Z,52.0648333,-176.1243333,1.65,-1.02,ml,5,103,0.01713,0.18,av,av70809159,2018-11-01T00:39:43.920Z,"42km ENE of Adak, Alaska",earthquake,0.53,1.23,0.242,5,reviewed,av,av
2018-10-30T15:41:09.630Z,34.197,-117.5018333,5.07,1.85,ml,64,36,0.01038,0.16,ci,ci37408602,2018-10-31T15:07:01.050Z,"7km S of Lytle Creek, CA",earthquake,0.14,0.33,0.167,64,reviewed,ci,ci
2018-10-30T15:40:14.440Z,-2.5326,138.8862,35,4.5,mb,,62,6.641,0.75,us,us1000hj2k,2018-10-30T16:41:13.040Z,"189km W of Abepura, Indonesia",earthquake,11.9,2,0.104,27,reviewed,us,us
2018-10-30T15:39:32.920Z,35.94,-119.95,8.44,2.05,md,41,127,0.2524,0.19,nc,nc73103971,2018-10-31T23:36:22.143Z,"8km S of Kettleman City, CA",earthquake,0.46,1.58,0.222,22,reviewed,nc,nc
2018-10-30T15:38:21.090Z,33.5063333,-116.7961667,3.8,0.44,ml,23,58,0.006962,0.09,ci,ci37408586,2018-10-30T19:22:55.439Z,"10km NE of Aguanga, CA",earthquake,0.17,0.36,0.073,11,reviewed,ci,ci
2018-10-30T15:33:38.570Z,64.5582,-147.8542,11.4,1.1,ml,,,,0.67,ak,ak20305013,2018-10-30T15:38:13.877Z,"31km SSW of Fairbanks, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-30T15:22:39.835Z,58.0016,-156.9068,0,1.1,ml,,,,0.29,ak,ak20304992,2018-10-30T15:25:51.458Z,"77km S of King Salmon, Alaska",earthquake,,1,,,automatic,ak,ak
2018-10-30T15:21:40.960Z,52.358,-166.813,43.5,2.3,ml,,,,0.35,ak,ak20304991,2018-10-30T21:33:19.698Z,"153km ESE of Nikolski, Alaska",earthquake,,59.7,,,reviewed,ak,ak
2018-10-30T15:17:35.530Z,33.9241667,-116.8183333,5.43,0.73,ml,21,100,0.03031,0.09,ci,ci37408578,2018-10-30T19:13:30.347Z,"3km WNW of Cabazon, CA",earthquake,0.22,0.52,0.181,11,reviewed,ci,ci
2018-10-30T15:17:24.850Z,39.1646667,-123.0088333,5.85,1.96,md,29,49,0.1779,0.1,nc,nc73103966,2018-11-01T00:56:03.338Z,"8km W of Upper Lake, CA",earthquake,0.29,1.65,0.216,26,reviewed,nc,nc
2018-10-30T15:16:25.550Z,52.0641667,-176.1533333,2.41,-0.9,ml,5,144,0.01021,0.16,av,av61807846,2018-11-01T00:36:59.230Z,"40km ENE of Adak, Alaska",earthquake,0.48,0.84,0.461,5,reviewed,av,av
2018-10-30T15:12:00.460Z,37.5124,20.5076,10,5.7,mww,,36,2.083,0.76,us,us1000hj1l,2018-10-30T22:55:12.040Z,"36km SW of Mouzaki, Greece",earthquake,5.4,1.8,0.06,27,reviewed,us,us
2018-10-30T15:09:25.970Z,33.5085,-116.795,4.28,0.64,ml,23,48,0.07445,0.16,ci,ci37408570,2018-10-30T15:29:20.361Z,"10km NE of Aguanga, CA",earthquake,0.22,0.52,0.088,18,reviewed,ci,ci
2018-10-30T15:02:05.368Z,62.8905,-151.1085,110.8,1.6,ml,,,,0.17,ak,ak20304986,2018-10-30T15:07:38.495Z,"81km NW of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-10-30T15:00:59.270Z,52.072,-176.1173333,2.17,0.18,ml,5,120,0.02505,0.03,av,av61807836,2018-11-01T00:35:20.500Z,"42km ENE of Adak, Alaska",earthquake,0.32,0.89,0.055,5,reviewed,av,av
2018-10-30T14:59:11.610Z,33.7821667,-116.8971667,7.88,0.84,ml,27,79,0.09741,0.13,ci,ci37408562,2018-10-31T20:52:33.462Z,"4km N of Valle Vista, CA",earthquake,0.24,0.65,0.084,20,reviewed,ci,ci
2018-10-30T14:55:22.660Z,37.4786,-99.799,5,2.8,mb_lg,,115,1.091,0.36,us,us1000hj16,2018-10-30T15:08:36.040Z,"32km N of Ashland, Kansas",earthquake,2.5,2,0.065,61,reviewed,us,us
2018-10-30T14:55:16.280Z,52.0451667,-176.1138333,-0.41,-1.05,ml,4,128,0.02253,0.05,av,av70809139,2018-11-01T00:28:14.280Z,"41km ENE of Adak, Alaska",earthquake,0.51,0.38,0.016,3,reviewed,av,av
2018-10-30T14:55:08.910Z,52.0721667,-176.1195,0.17,-0.96,ml,5,120,0.02422,0.08,av,av70809134,2018-11-01T00:26:33.810Z,"42km ENE of Adak, Alaska",earthquake,0.35,0.25,0.378,5,reviewed,av,av
2018-10-30T14:37:01.650Z,34.1418333,-117.7643333,4.34,1.28,ml,26,119,0.02996,0.13,ci,ci37408538,2018-10-30T18:16:50.462Z,"5km N of La Verne, CA",earthquake,0.18,0.42,0.075,14,reviewed,ci,ci
2018-10-30T14:33:26.620Z,38.8126667,-122.818,2.73,1.48,md,37,50,0.009521,0.07,nc,nc73103961,2018-10-31T23:20:02.601Z,"7km NW of The Geysers, CA",earthquake,0.2,0.36,0.179,9,reviewed,nc,nc
2018-10-30T14:33:14.050Z,37.2685,20.4159,9.59,4.7,mb,,154,2.313,1.21,us,us1000hj0x,2018-10-30T16:08:57.040Z,"61km SW of Lithakia, Greece",earthquake,7.9,4.9,0.087,40,reviewed,us,us
2018-10-30T14:26:53.438Z,56.3704,-149.0117,7.5,3.1,ml,,,,0.45,ak,ak20304889,2018-10-30T21:26:06.995Z,"259km SE of Kodiak, Alaska",earthquake,,5.2,,,reviewed,ak,ak
2018-10-30T14:23:37.450Z,37.6541,-105.497,5,2.2,ml,,109,0.091,0.18,us,us2000i50d,2018-11-01T00:30:16.482Z,"36km ENE of Alamosa East, Colorado",earthquake,1.3,1.8,0.077,22,reviewed,us,us
2018-10-30T14:20:53.975Z,63.0631,-150.9451,134.4,1.5,ml,,,,0.24,ak,ak20304882,2018-10-30T14:25:31.137Z,"92km NNW of Talkeetna, Alaska",earthquake,,1.8,,,automatic,ak,ak
2018-10-30T14:15:27.680Z,68.5829,-147.3081,0,2.8,ml,,,,0.77,ak,ak20304878,2018-10-30T14:25:31.366Z,"88km NW of Arctic Village, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-30T14:15:03.240Z,58.3955,-154.7083333,6.84,0.18,ml,7,241,0.05055,0.17,av,av61807791,2018-11-01T00:23:56.430Z,"104km NNW of Larsen Bay, Alaska",earthquake,1.16,0.73,0.644,2,reviewed,av,av
2018-10-30T14:07:28.012Z,51.3508,-178.5477,23,1.8,ml,,,,0.5,ak,ak20304875,2018-10-30T21:19:14.776Z,"40km ENE of Amatignak Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-10-30T13:45:52.040Z,38.8373333,-122.8366667,1.73,0.32,md,17,85,0.001556,0.03,nc,nc73103956,2018-10-31T23:17:05.446Z,"10km NW of The Geysers, CA",earthquake,0.23,0.51,,1,reviewed,nc,nc
2018-10-30T13:42:47.600Z,52.0686667,-176.1216667,3.97,-0.65,ml,5,112,0.02082,0.17,av,av61807731,2018-11-01T00:14:55.180Z,"42km ENE of Adak, Alaska",earthquake,0.71,1.28,0.116,5,reviewed,av,av
2018-10-30T13:39:55.220Z,52.0631667,-176.1178333,3.69,-0.86,ml,4,127,0.01975,0.05,av,av70809129,2018-11-01T00:13:15.540Z,"42km ENE of Adak, Alaska",earthquake,0.57,0.81,0.051,4,reviewed,av,av
2018-10-30T13:39:47.810Z,52.0641667,-176.1171667,3.47,-0.63,ml,4,122,0.02056,0.05,av,av61807726,2018-11-01T00:12:07.670Z,"42km ENE of Adak, Alaska",earthquake,0.59,0.85,0.03,4,reviewed,av,av
2018-10-30T13:39:06.580Z,52.0826667,-176.1311667,2.91,-0.59,ml,5,148,0.02953,0.22,av,av61807721,2018-11-01T00:09:25.330Z,"42km ENE of Adak, Alaska",earthquake,0.91,2.22,0.154,5,reviewed,av,av
2018-10-30T13:24:12.888Z,38.273,-118.7415,7.8,0.9,ml,4,234.85,0.187,0.0246,nn,nn00663514,2018-10-31T02:05:21.682Z,"29km SSW of Hawthorne, Nevada",earthquake,,12.6,0.43,2,reviewed,nn,nn
2018-10-30T13:23:23.470Z,34.0201667,-117.1196667,17.07,1.17,ml,38,51,0.01641,0.09,ci,ci37408498,2018-10-30T18:00:35.640Z,"6km SSE of Mentone, CA",earthquake,0.14,0.3,0.109,20,reviewed,ci,ci
2018-10-30T13:18:04.590Z,52.4535,-179.5092,240.15,4.5,mb,,66,0.713,0.53,us,us1000hizy,2018-10-30T13:58:10.040Z,"82km NE of Semisopochnoi Island, Alaska",earthquake,9.3,6.6,0.036,232,reviewed,us,us
2018-10-30T13:17:22.710Z,38.8051667,-122.8195,3.01,1.64,md,40,55,0.008416,0.06,nc,nc73103946,2018-11-01T02:05:02.947Z,"6km WNW of The Geysers, CA",earthquake,0.17,0.23,0.097,11,reviewed,nc,nc
2018-10-30T13:14:21.676Z,68.5788,-147.2585,13.1,3.4,ml,,,,0.55,ak,ak20304829,2018-10-30T20:57:38.985Z,"86km NW of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-30T13:08:58.564Z,62.0884,-148.3194,26.3,1.6,ml,,,,0.46,ak,ak20304739,2018-10-30T13:13:06.791Z,"42km NE of Sutton-Alpine, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-30T13:07:01.482Z,68.6013,-147.3864,35.1,2.7,ml,,,,0.46,ak,ak20304738,2018-10-30T13:20:49.237Z,"92km NW of Arctic Village, Alaska",earthquake,,10.2,,,automatic,ak,ak
2018-10-30T13:05:08.894Z,39.3213,-120.1463,9.7,0,ml,7,209.45,0.09,0.1663,nn,nn00663513,2018-10-31T02:05:20.352Z,"3km ESE of Truckee, California",earthquake,,2.7,0.29,3,reviewed,nn,nn
2018-10-30T12:59:51.936Z,39.3201,-120.1391,10.7,0.3,ml,8,205.73,0.084,0.1065,nn,nn00663511,2018-10-31T02:05:18.766Z,"3km ESE of Truckee, California",earthquake,,1.7,0.62,3,reviewed,nn,nn
2018-10-30T12:52:39.850Z,-4.2197,152.0428,178.62,5.1,mb,,47,0.123,0.74,us,us1000hizn,2018-10-30T13:12:13.040Z,"14km W of Rabaul, Papua New Guinea",earthquake,7.7,5.5,0.087,43,reviewed,us,us
2018-10-30T12:49:04.420Z,37.5661,20.5185,10,4.7,mb,,102,2.038,1.06,us,us1000hizl,2018-10-30T14:04:33.040Z,"32km SW of Mouzaki, Greece",earthquake,5.7,1.9,0.082,45,reviewed,us,us
2018-10-30T12:45:06.808Z,53.9401,-166.4267,6.6,0.7,ml,,,,0.4,ak,ak20304736,2018-10-30T20:44:13.758Z,"9km NE of Dutch Harbor, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2018-10-30T12:39:44.820Z,38.7831667,-122.7661667,3.2,0.78,md,15,86,0.01243,0.04,nc,nc71109764,2018-11-01T03:10:03.646Z,"1km NW of The Geysers, CA",earthquake,0.31,0.49,0.099,2,reviewed,nc,nc
2018-10-30T12:39:41.500Z,38.7833333,-122.7701667,3.09,1.05,md,24,81,0.01306,0.07,nc,nc73103941,2018-11-01T02:47:04.013Z,"1km WNW of The Geysers, CA",earthquake,0.25,0.5,0.265,2,reviewed,nc,nc
2018-10-30T12:31:09.760Z,44.7535,-111.0271667,5.8,0.27,md,10,116,0.01606,0.17,uu,uu60303022,2018-11-01T14:17:49.060Z,"11km NNE of West Yellowstone, Montana",earthquake,0.43,0.65,0.152,6,reviewed,uu,uu
2018-10-30T12:29:31.607Z,37.5066,-117.5417,2.6,0.6,ml,6,230.78,0.286,0.1308,nn,nn00663487,2018-10-31T02:04:55.074Z,"35km SW of Goldfield, Nevada",earthquake,,6.4,0.27,5,reviewed,nn,nn
2018-10-30T12:28:08.750Z,38.8215,-122.8405,1.59,1.85,md,43,49,0.004567,0.05,nc,nc73103931,2018-11-01T00:12:03.075Z,"9km NW of The Geysers, CA",earthquake,0.13,0.19,0.112,13,reviewed,nc,nc
2018-10-30T12:25:31.210Z,38.8158333,-122.7633333,1.37,0.84,md,28,38,0.0138,0.04,nc,nc73103926,2018-10-30T19:58:02.833Z,"4km WSW of Cobb, CA",earthquake,0.14,0.22,0.114,5,reviewed,nc,nc
2018-10-30T12:09:42.140Z,33.4846667,-116.7843333,4.79,0.25,ml,16,90,0.0307,0.12,ci,ci37408474,2018-10-30T13:34:02.669Z,"9km ENE of Aguanga, CA",earthquake,0.27,0.89,0.182,5,reviewed,ci,ci
2018-10-30T12:07:19.850Z,33.9275,-116.821,5.11,1.53,ml,66,37,0.03362,0.13,ci,ci37408466,2018-10-30T17:38:15.280Z,"3km WNW of Cabazon, CA",earthquake,0.12,0.42,0.201,23,reviewed,ci,ci
2018-10-30T12:05:11.030Z,33.8451667,-117.0958333,14.11,1.16,ml,29,61,0.07177,0.19,ci,ci37408458,2018-10-30T13:34:19.574Z,"7km NE of Nuevo, CA",earthquake,0.35,0.6,0.202,27,reviewed,ci,ci
2018-10-30T12:03:59.760Z,38.8183333,-122.7631667,2.07,0.16,md,17,83,0.01322,0.04,nc,nc73103916,2018-10-31T18:05:02.324Z,"4km W of Cobb, CA",earthquake,0.3,0.4,,1,reviewed,nc,nc
2018-10-30T12:02:56.280Z,37.6086667,-118.9585,4.88,0.8,md,23,118,0.008492,0.03,nc,nc73103911,2018-10-30T16:16:04.057Z,"4km SSE of Mammoth Lakes, CA",earthquake,0.29,0.46,0.353,17,reviewed,nc,nc
2018-10-30T12:01:15.930Z,38.8204994,-122.7646637,1.21,1.15,md,9,75,0.01077,0.02,nc,nc73103906,2018-10-30T12:47:02.533Z,"4km W of Cobb, CA",earthquake,0.43,0.61,0.94,3,automatic,nc,nc
2018-10-30T11:48:58.260Z,36.5756667,-121.108,10.96,1.09,md,12,119,0.05516,0.03,nc,nc73103896,2018-10-30T17:18:02.740Z,"6km NNE of Pinnacles, CA",earthquake,0.47,0.75,0.154,12,reviewed,nc,nc
2018-10-30T11:48:01.640Z,-55.3886,-27.9602,10,5,mb,,79,5.052,0.87,us,us1000hiz3,2018-10-30T12:07:59.040Z,"153km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.6,1.9,0.068,70,reviewed,us,us
2018-10-30T11:47:34.615Z,36.253,-116.0802,7.8,0.4,ml,5,151.6,0.257,0.2121,nn,nn00663509,2018-10-31T02:05:17.097Z,"9km WNW of Pahrump, Nevada",earthquake,,8.4,0.45,3,reviewed,nn,nn
2018-10-30T11:46:23.610Z,44.805,-111.4178333,10.54,0.74,ml,10,84,0.027,0.16,mb,mb80316284,2018-10-30T20:24:40.360Z,"29km WNW of West Yellowstone, Montana",earthquake,0.52,0.73,0.213,4,reviewed,mb,mb
2018-10-30T11:38:51.860Z,44.6621667,-110.474,4.12,0.65,md,9,176,0.05715,0.22,uu,uu60303012,2018-10-30T18:38:50.810Z,"36km NE of Old Faithful Geyser, Wyoming",earthquake,1.14,1.62,0.41,5,reviewed,uu,uu
2018-10-30T11:38:32.970Z,52.0758333,-176.1131667,0.08,-0.32,ml,5,129,0.02958,0.06,av,av61807636,2018-10-31T23:54:30.860Z,"43km ENE of Adak, Alaska",earthquake,0.27,0.19,0.127,5,reviewed,av,av
2018-10-30T11:34:19.839Z,65.426,-150.0051,12,1.4,ml,,,,1.2,ak,ak20304636,2018-10-30T11:44:03.103Z,"55km NNE of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-30T11:28:40.095Z,60.9392,-150.7709,0,2.3,ml,,,,0.9,ak,ak20304633,2018-10-30T11:33:10.967Z,"39km NE of Nikiski, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-30T11:18:32.440Z,53.7845,-166.6356667,10.58,-0.2,ml,6,223,0.07101,0.26,av,av70809119,2018-10-31T23:59:51.230Z,"11km SSW of Unalaska, Alaska",earthquake,1.06,1.46,0.281,4,reviewed,av,av
2018-10-30T11:18:11.947Z,61.0891,-148.36,26.4,1.6,ml,,,,0.91,ak,ak20304631,2018-10-30T11:23:49.028Z,"39km NNE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-30T11:17:23.790Z,19.4004993,-155.283493,0.63,1.81,md,19,35,0.01061,0.12,hv,hv70675827,2018-10-30T11:20:29.390Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.23,0.37,17,automatic,hv,hv
2018-10-30T11:15:55.430Z,52.0665,-176.1226667,2.12,-0.72,ml,5,107,0.01896,0.04,av,av70809114,2018-10-31T23:51:11.720Z,"42km ENE of Adak, Alaska",earthquake,0.32,0.69,0.185,5,reviewed,av,av
2018-10-30T11:15:25.460Z,52.0705,-176.1141667,-0.05,-0.66,ml,5,116,0.02556,0.09,av,av61807596,2018-10-31T23:49:30.710Z,"42km ENE of Adak, Alaska",earthquake,0.36,0.3,0.16,5,reviewed,av,av
2018-10-30T11:14:21.000Z,33.465,-116.8188333,3.76,0.22,ml,14,259,0.04971,0.21,ci,ci37408434,2018-10-30T17:30:56.517Z,"5km ENE of Aguanga, CA",earthquake,1.02,0.91,0.127,5,reviewed,ci,ci
2018-10-30T11:10:56.330Z,19.9871667,-155.3521667,11.39,1.81,md,47,147,0.09989,0.14,hv,hv70675817,2018-10-30T21:04:27.410Z,"16km SE of Honoka'a, Hawaii",earthquake,0.51,0.32,0.045,18,reviewed,hv,hv
2018-10-30T11:06:54.350Z,37.6428333,-118.948,4.4,0.32,md,16,63,0.02407,0.03,nc,nc73103891,2018-10-30T16:06:03.021Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.37,0.38,0.217,14,reviewed,nc,nc
2018-10-30T10:30:36.650Z,17.936,-67.0873,11,2.23,md,5,271,0.0545,0.25,pr,pr2018303003,2018-10-30T12:35:45.176Z,"6km SW of La Parguera, Puerto Rico",earthquake,1.76,0.66,0.06,5,reviewed,pr,pr
2018-10-30T10:26:28.360Z,60.0898,-140.1255,14.2,1.7,ml,,,,0.37,ak,ak20304545,2018-10-30T10:34:51.373Z,"64km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-30T10:03:33.640Z,33.4978333,-116.7755,3.97,0.12,ml,20,86,0.02532,0.08,ci,ci37408426,2018-10-30T17:19:27.073Z,"10km NE of Aguanga, CA",earthquake,0.14,0.26,0.106,7,reviewed,ci,ci
2018-10-30T09:30:20.510Z,53.9656,-164.0347,42.9,4.5,mwr,,135,1.195,1.24,us,us1000hiyh,2018-10-30T10:56:26.779Z,"106km SSW of False Pass, Alaska",earthquake,7.6,6.4,0.098,10,reviewed,us,us
2018-10-30T09:28:19.172Z,61.5498,-146.4,18.5,2.2,ml,,,,0.87,ak,ak20304424,2018-10-30T09:44:02.522Z,"46km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-30T09:22:22.290Z,33.6841667,-117.064,14.1,1.64,ml,61,31,0.05682,0.17,ci,ci37408418,2018-10-30T13:36:31.280Z,"3km SE of Winchester, CA",earthquake,0.2,0.35,0.196,29,reviewed,ci,ci
2018-10-30T09:21:41.413Z,37.0321,-116.7351,8.9,-0.2,ml,4,153.55,0.113,0.045,nn,nn00663506,2018-10-31T02:05:09.187Z,"13km N of Beatty, Nevada",earthquake,,4.3,0.15,3,reviewed,nn,nn
2018-10-30T09:16:32.040Z,33.4841667,-116.7903333,4.52,1.18,ml,49,38,0.02935,0.17,ci,ci37408410,2018-10-30T13:36:34.750Z,"8km ENE of Aguanga, CA",earthquake,0.16,0.37,0.179,26,reviewed,ci,ci
2018-10-30T09:15:16.960Z,52.0773333,-176.1255,-0.54,-0.99,ml,4,196,0.02612,0.06,av,av61807476,2018-10-31T23:36:41.290Z,"42km ENE of Adak, Alaska",earthquake,0.69,0.83,0.008,4,reviewed,av,av
2018-10-30T08:59:28.580Z,33.981,-116.988,4.54,0.75,ml,28,132,0.05978,0.14,ci,ci37408402,2018-10-30T17:42:34.885Z,"6km N of Beaumont, CA",earthquake,0.28,0.66,0.093,16,reviewed,ci,ci
2018-10-30T08:53:24.310Z,38.8271667,-122.8501667,1.91,1.05,md,33,69,0.005252,0.04,nc,nc73103871,2018-10-30T19:07:03.903Z,"10km NW of The Geysers, CA",earthquake,0.16,0.24,0.327,5,reviewed,nc,nc
2018-10-30T08:48:56.440Z,33.4873333,-116.7891667,4.44,0.38,ml,16,107,0.02666,0.07,ci,ci37408394,2018-10-30T13:35:32.100Z,"9km NE of Aguanga, CA",earthquake,0.17,0.32,0.126,12,reviewed,ci,ci
2018-10-30T08:47:11.350Z,51.7903333,-178.774,15.7,0.87,ml,5,124,0.01779,0.27,av,av61807461,2018-10-31T23:22:28.320Z,"44km WSW of Tanaga Volcano, Alaska",earthquake,2.73,1.68,0.134,2,reviewed,av,av
2018-10-30T08:45:35.240Z,33.9753333,-116.993,3.45,1.37,ml,56,35,0.05479,0.16,ci,ci37408386,2018-10-30T17:49:19.720Z,"5km NNW of Beaumont, CA",earthquake,0.16,0.54,0.128,23,reviewed,ci,ci
2018-10-30T08:44:44.200Z,33.976,-116.994,4.42,1.35,ml,53,60,0.0556,0.15,ci,ci37408378,2018-10-30T17:54:26.150Z,"5km NNW of Beaumont, CA",earthquake,0.15,0.39,0.147,20,reviewed,ci,ci
2018-10-30T08:38:46.018Z,62.1137,-150.8652,62.6,1.7,ml,,,,0.45,ak,ak20304343,2018-10-30T08:45:12.631Z,"45km WSW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-10-30T08:35:50.350Z,52.129,-176.1865,13.65,0.05,ml,5,301,0.03775,0.32,av,av61807451,2018-11-01T18:10:52.590Z,"42km NE of Adak, Alaska",earthquake,2.93,1.45,0.117,5,reviewed,av,av
2018-10-30T08:34:01.860Z,18.7118,-65.902,52,1.81,md,7,288,0.5722,0.26,pr,pr2018303002,2018-10-30T12:35:17.336Z,"31km N of Loiza, Puerto Rico",earthquake,2.42,3.77,0.35,7,reviewed,pr,pr
2018-10-30T08:32:25.210Z,37.4919,20.4558,8.74,5,mww,,54,2.126,0.85,us,us1000hiy9,2018-10-30T08:49:06.040Z,"41km SW of Mouzaki, Greece",earthquake,6.3,4.7,0.073,18,reviewed,us,us
2018-10-30T08:29:25.610Z,19.4611667,-155.4083333,7.14,2.36,ml,52,50,0.03817,0.12,hv,hv70675677,2018-10-30T21:35:45.580Z,"18km W of Volcano, Hawaii",earthquake,0.28,0.46,0.173,13,reviewed,hv,hv
2018-10-30T08:15:17.110Z,38.0615,-112.798,11.67,3.56,ml,33,44,0.1634,0.22,uu,uu60303007,2018-10-31T22:33:09.201Z,"23km N of Parowan, Utah",earthquake,0.37,0.57,0.087,23,reviewed,uu,uu
2018-10-30T08:01:45.600Z,33.3525,-116.2213333,11.29,1.24,ml,52,30,0.1247,0.18,ci,ci37408362,2018-10-31T20:56:47.640Z,"17km SW of Oasis, CA",earthquake,0.21,0.53,0.164,24,reviewed,ci,ci
2018-10-30T07:52:45.142Z,62.3505,-151.6197,96.9,1.7,ml,,,,0.43,ak,ak20304338,2018-10-30T07:56:34.906Z,"78km W of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-10-30T07:45:01.670Z,47.2626667,-122.5375,55.04,2.85,ml,60,38,0.01644,0.27,uw,uw61434702,2018-10-31T16:00:02.850Z,"3km NNE of University Place, Washington",earthquake,0.35,0.62,0.175,47,reviewed,uw,uw
2018-10-30T07:44:10.554Z,61.5767,-150.0279,41.8,1.5,ml,,,,0.82,ak,ak20304316,2018-10-30T07:48:23.492Z,"7km NNW of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-10-30T07:42:24.880Z,51.7518333,-178.8058333,9.18,0.9,mh,4,244,0.02193,0.21,av,av61807411,2018-10-31T23:18:10.370Z,"48km WSW of Tanaga Volcano, Alaska",earthquake,2.25,1.92,,0,reviewed,av,av
2018-10-30T07:39:07.820Z,51.7893333,-178.7365,14.19,0.8,ml,5,261,0.01067,0.18,av,av61807406,2018-10-31T23:16:34.760Z,"42km WSW of Tanaga Volcano, Alaska",earthquake,1.78,1.06,0.025,3,reviewed,av,av
2018-10-30T07:38:23.647Z,59.172,-152.4514,61.8,2.3,ml,,,,0.25,ak,ak20304313,2018-10-30T07:43:32.344Z,"73km SW of Homer, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-10-30T07:34:40.910Z,19.1863333,-155.2551667,40.04,1.88,md,34,212,0.09871,0.11,hv,hv70675622,2018-10-31T00:43:54.260Z,"23km E of Pahala, Hawaii",earthquake,0.71,0.62,0.096,16,reviewed,hv,hv
2018-10-30T07:20:58.129Z,69.4586,-144.1632,9.9,2.3,ml,,,,0.73,ak,ak20304271,2018-10-30T20:29:59.566Z,"77km SSW of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-10-30T07:10:58.453Z,65.0369,-147.0604,19.3,1.1,ml,,,,0.27,ak,ak20304264,2018-10-30T07:14:07.539Z,"34km NE of Badger, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-10-30T07:00:20.182Z,62.562,-150.9072,17.8,1.6,ml,,,,1.33,ak,ak20304246,2018-10-30T07:10:26.791Z,"49km WNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-10-30T06:58:58.808Z,63.4188,-151.3621,8.1,1.6,ml,,,,0.89,ak,ak20304244,2018-10-30T07:05:15.259Z,"120km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-10-30T06:51:27.713Z,69.5978,-144.2614,0,2.8,ml,,,,0.61,ak,ak20304240,2018-10-30T07:05:15.510Z,"64km SSW of Kaktovik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-10-30T06:51:15.750Z,35.5146667,-118.5888333,-0.52,1.64,ml,25,102,0.1749,0.23,ci,ci37408354,2018-10-31T20:16:50.772Z,"12km SW of Bodfish, CA",earthquake,0.29,0.55,0.027,7,reviewed,ci,ci
2018-10-30T06:34:15.970Z,37.7537,20.4735,10,4.6,mb,,142,1.934,0.96,us,us1000hix3,2018-10-30T13:46:04.040Z,"27km WSW of Katastarion, Greece",earthquake,6.7,1.4,0.126,19,reviewed,us,us
2018-10-30T06:30:44.890Z,38.1755,-117.8833,0,1,ml,10,111.71,0.335,0.1041,nn,nn00663472,2018-10-31T02:04:53.405Z,"58km WNW of Tonopah, Nevada",earthquake,,0,0.07,4,reviewed,nn,nn
2018-10-30T06:28:19.590Z,52.0676667,-176.1183333,2.57,-0.73,ml,5,109,0.02179,0.06,av,av61807361,2018-10-31T23:14:52.580Z,"42km ENE of Adak, Alaska",earthquake,0.33,0.76,0.258,5,reviewed,av,av
2018-10-30T06:25:34.260Z,39.4296667,-122.9863333,2.3,1.83,md,24,42,0.2747,0.17,nc,nc73103861,2018-10-31T23:51:03.954Z,"3km NW of Lake Pillsbury, CA",earthquake,0.34,3.2,0.173,23,reviewed,nc,nc
2018-10-30T06:22:06.000Z,35.91,-117.918,10.43,0.72,ml,10,133,0.06834,0.04,ci,ci37408346,2018-10-30T13:35:47.101Z,"3km SSW of Little Lake, CA",earthquake,0.3,0.55,0.26,4,reviewed,ci,ci
